index,gloss,video_id,url
2311,where,66774,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHERE-1427.mp4
2312,where,63081,https://media.spreadthesign.com/video/mp4/13/51067.mp4
2313,where,63091,http://www.aslsearch.com/signs/videos/where.mp4
2314,where,63082,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/where.mp4
2315,where,63083,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20where-LSM0sp4VCz4.mp4
2316,where,63084,https://media.asldeafined.com/vocabulary/1468928023.2600.mp4
2317,your,64433,https://www.signingsavvy.com/signs/mp4/7/7201.mp4
2318,your,64434,https://www.signingsavvy.com/signs/mp4/8/8638.mp4
2319,your,64427,https://media.spreadthesign.com/video/mp4/13/307682.mp4
2320,your,64428,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/your.mp4
2321,your,64429,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Your.mp4
2322,your,64430,https://media.asldeafined.com/vocabulary/1468775332.5006.mp4
2323,always,65061,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AL/ALWAYS-265.mp4
2324,always,02238,http://www.aslsearch.com/signs/videos/always.mp4
2325,always,02228,https://media.spreadthesign.com/video/mp4/13/118426.mp4
2326,always,02229,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/always.mp4
2327,always,02230,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Always-2A6SSJx4Atg.mp4
2328,always,02231,https://media.asldeafined.com/vocabulary/1466177950.1837.mp4
2329,always,02233,https://www.signingsavvy.com/signs/mp4/22/22879.mp4
2330,animal,69211,http://aslbricks.org/New/ASL-Videos/animal.mp4
2331,animal,02592,http://www.aslsearch.com/signs/videos/animal.mp4
2332,animal,65073,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AN/ANIMAL-16.mp4
2333,animal,02583,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/animal.mov
2334,animal,02584,https://media.spreadthesign.com/video/mp4/13/118511.mp4
2335,animal,02585,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/animal.mp4
2336,animal,02586,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Animal.mp4
2337,animal,02587,https://media.asldeafined.com/vocabulary/1466510256.6098.mp4
2338,animal,02589,https://www.signingsavvy.com/signs/mp4/14/14630.mp4
2339,argue,03268,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/argue.mp4
2340,argue,03270,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/spat.mp4
2341,argue,03272,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Quarrel%2C%20Argue%2C%20Fight%202-OartPoM9-SU.mp4
2342,argue,03273,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Quarrel%2C%20Argue%2C%20Fight-UcpFQj0a-Zs.mp4
2343,argue,03274,https://media.asldeafined.com/vocabulary/1466512503.4091.mp4
2344,argue,65092,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AR/ARGUE-740.mp4
2345,argue,03277,https://www.signingsavvy.com/signs/mp4/22/22238.mp4
2346,argue,03278,https://www.signingsavvy.com/signs/mp4/22/22240.mp4
2347,argue,03282,http://www.aslsearch.com/signs/videos/argue.mp4
2348,argue,03267,https://media.spreadthesign.com/video/mp4/13/122547.mp4
2349,baby,69217,http://aslbricks.org/New/ASL-Videos/baby.mp4
2350,baby,04514,http://www.aslsearch.com/signs/videos/baby.mp4
2351,baby,65119,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BABY-407.mp4
2352,baby,04505,https://media.spreadthesign.com/video/mp4/13/123115.mp4
2353,baby,04506,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/baby.mp4
2354,baby,04507,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Baby%204-oRjJ3LS6Xbk.mp4
2355,baby,04508,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Baby-BUz2y48AUek.mp4
2356,baby,04509,https://media.asldeafined.com/vocabulary/1466647880.6971.mp4
2357,baby,04511,https://www.signingsavvy.com/signs/mp4/7/7757.mp4
2358,back,69218,http://aslbricks.org/New/ASL-Videos/back.mp4
2359,back,65120,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BACK-27.mp4
2360,back,04600,https://www.signingsavvy.com/signs/mp4/6/6154.mp4
2361,back,04601,https://www.signingsavvy.com/signs/mp4/6/6155.mp4
2362,back,04592,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Back%20copy-1DjBwnA6i5o.mp4
2363,back,04604,http://www.aslsearch.com/signs/videos/back2.mp4
2364,back,04593,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Back-kzjPOzLlaI0.mp4
2365,bake,04775,http://www.aslsearch.com/signs/videos/bake.mp4
2366,bake,65127,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BAKE_1-2402.mp4
2367,bake,65128,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BAKE_2-808.mp4
2368,bake,04768,https://media.spreadthesign.com/video/mp4/13/89787.mp4
2369,bake,04769,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bake%2C%20Oven-mSZqN3ief2Y.mp4
2370,bake,04770,https://media.asldeafined.com/vocabulary/1488805298.5520.mp4
2371,bake,04772,https://www.signingsavvy.com/signs/mp4/6/6774.mp4
2372,bath,65147,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BATH-31.mp4
2373,bath,05275,https://media.spreadthesign.com/video/mp4/13/123597.mp4
2374,bath,05285,http://www.aslsearch.com/signs/videos/bath.mp4
2375,bath,05276,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bath.mp4
2376,bath,05277,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bath-KhHnoYpI-Bk.mp4
2377,bath,05278,https://media.asldeafined.com/vocabulary/1466649730.5475.mp4
2378,bath,05280,https://www.signingsavvy.com/signs/mp4/22/22127.mp4
2379,behind,05808,https://www.signingsavvy.com/signs/mp4/8/8585.mp4
2380,behind,65169,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BEHIND-38.mp4
2381,behind,05803,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Behind-UEemVJCWpq0.mp4
2382,behind,05816,http://www.aslsearch.com/signs/videos/behind3.mp4
2383,behind,05804,https://media.asldeafined.com/vocabulary/1466681482.5953.mp4
2384,bring,69250,http://aslbricks.org/New/ASL-Videos/bring.mp4
2385,bring,07815,http://www.aslsearch.com/signs/videos/bring.mp4
2386,bring,65260,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BRING-51.mp4
2387,bring,07806,https://media.spreadthesign.com/video/mp4/13/125551.mp4
2388,bring,07807,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bring.mp4
2389,bring,07808,https://media.asldeafined.com/vocabulary/1466724072.8490.mp4
2390,bring,07810,https://www.signingsavvy.com/signs/mp4/9/9896.mp4
2391,bring,07811,https://www.signingsavvy.com/signs/mp4/9/9897.mp4
2392,catch,69262,http://aslbricks.org/New/ASL-Videos/catch.mp4
2393,catch,09459,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Catch%2C%20Capture-OZ7GNRw1vSI.mp4
2394,catch,09458,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Catch%2C%20Attack-XuQl7xpAHhw.mp4
2395,catch,65314,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CATCH-70.mp4
2396,catch,09457,https://media.spreadthesign.com/video/mp4/13/125845.mp4
2397,catch,09461,https://media.asldeafined.com/vocabulary/1466728397.505.mp4
2398,catch,09467,https://www.signingsavvy.com/signs/mp4/6/6498.mp4
2399,catch,09468,https://www.signingsavvy.com/signs/mp4/6/6499.mp4
2400,catch,09473,http://www.aslsearch.com/signs/videos/catch.mp4
2401,cereal,69264,http://aslbricks.org/New/ASL-Videos/cereal.mp4
2402,cereal,09777,https://media.asldeafined.com/vocabulary/1471145368.3313.mp4
2403,cereal,09781,https://www.signingsavvy.com/signs/mp4/7/7758.mp4
2404,cereal,65325,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CE/CEREAL-595.mp4
2405,cereal,09786,http://www.aslsearch.com/signs/videos/cereal.mp4
2406,cereal,09774,https://media.spreadthesign.com/video/mp4/13/125908.mp4
2407,cereal,09775,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cereal-JUJ9iDk7_6Y.mp4
2408,cereal,09776,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cereal-TsB1bC1p81k.mp4
2409,champion,09920,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Champ-_v0KzlYIAxc.mp4
2410,champion,09921,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mushroom%2C%20Championship-FwEsnbhJcdw.mp4
2411,champion,09922,https://media.asldeafined.com/vocabulary/1466729649.6746.mp4
2412,champion,65330,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHAMPION-2353.mp4
2413,champion,09924,https://www.signingsavvy.com/signs/mp4/14/14281.mp4
2414,champion,09926,http://www.aslsearch.com/signs/videos/champion.mp4
2415,champion,09915,https://media.spreadthesign.com/video/mp4/13/51532.mp4
2416,champion,09916,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Champ%202-d0rndTtv_QI.mp4
2417,champion,09917,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Champ%20copy-sWfCMQbdNJA.mp4
2418,champion,09918,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Champ-fzzl8DJRa-I.mp4
2419,champion,09919,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Champion%20-w2Z5s9MvegE.mp4
2420,cheese,10275,http://www.aslsearch.com/signs/videos/cheese.mp4
2421,cheese,65345,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHEESE-430.mp4
2422,cheese,10266,https://media.spreadthesign.com/video/mp4/13/125952.mp4
2423,cheese,10267,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cheese.mp4
2424,cheese,10268,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Cheese.mp4
2425,cheese,10269,https://media.asldeafined.com/vocabulary/1466731594.4868.mp4
2426,cheese,10271,https://www.signingsavvy.com/signs/mp4/5/5784.mp4
2427,cough,13473,https://www.signingsavvy.com/signs/mp4/14/14188.mp4
2428,cough,65411,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUGH-1169.mp4
2429,cough,13478,http://www.aslsearch.com/signs/videos/cough.mp4
2430,cough,13468,https://media.spreadthesign.com/video/mp4/13/93256.mp4
2431,cough,13469,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cough.mp4
2432,cough,13470,https://media.asldeafined.com/vocabulary/1466903703.2205.mp4
2433,crazy,13863,http://www.aslsearch.com/signs/videos/crazy.mp4
2434,crazy,65421,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CR/CRAZY-1184.mp4
2435,crazy,65422,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CR/CRAZY-1186.mp4
2436,crazy,13854,https://media.spreadthesign.com/video/mp4/13/93913.mp4
2437,crazy,13855,https://media.asldeafined.com/vocabulary/1466905061.43.mp4
2438,crazy,13858,https://www.signingsavvy.com/signs/mp4/22/22152.mp4
2439,crazy,13859,https://www.signingsavvy.com/signs/mp4/22/22153.mp4
2440,delay,15325,https://www.signingsavvy.com/signs/mp4/6/6586.mp4
2441,delay,15326,https://www.signingsavvy.com/signs/mp4/6/6587.mp4
2442,delay,15327,https://www.signingsavvy.com/signs/mp4/6/6588.mp4
2443,delay,15328,https://www.signingsavvy.com/signs/mp4/6/6589.mp4
2444,delay,15319,https://media.spreadthesign.com/video/mp4/13/456691.mp4
2445,delay,15330,https://www.signingsavvy.com/signs/mp4/6/6929.mp4
2446,delay,15332,http://www.aslsearch.com/signs/videos/delay.mp4
2447,delay,15320,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Delay%202-P-2XIzcDLm4.mp4
2448,delay,15321,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Delay-nXXvCpAldrI.mp4
2449,delay,15322,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Delay.mp4
2450,delay,15323,https://media.asldeafined.com/vocabulary/1468756474.6417.mp4
2451,delicious,15363,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Delicious%202-EGPbter02aU.mp4
2452,delicious,15364,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Delicious%203-rfAdArfzx2Q.mp4
2453,delicious,15365,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Delicious-z4EGd4Y2TOs.mp4
2454,delicious,15366,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20really%20delicious-_HJPMED-hHE.mp4
2455,delicious,15369,https://www.signingsavvy.com/signs/mp4/22/22563.mp4
2456,delicious,65457,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DELICIOUS-105.mp4
2457,delicious,15370,https://www.signingsavvy.com/signs/mp4/22/22564.mp4
2458,delicious,15374,http://www.aslsearch.com/signs/videos/delicious.mp4
2459,delicious,15361,https://media.spreadthesign.com/video/mp4/13/93286.mp4
2460,delicious,15362,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/delicious.mp4
2461,disappear,16441,https://media.asldeafined.com/vocabulary/1467770455.8647.mp4
2462,disappear,16443,https://www.signingsavvy.com/signs/mp4/22/22669.mp4
2463,disappear,16444,https://www.signingsavvy.com/signs/mp4/22/22670.mp4
2464,disappear,16450,http://www.aslsearch.com/signs/videos/disappear.mp4
2465,disappear,16438,https://media.spreadthesign.com/video/mp4/13/93305.mp4
2466,disappear,16439,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Disappear%20copy--EkRJFWJsdU.mp4
2467,disappear,16440,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Disappear-svFQKWjXxL0.mp4
2468,divorce,16966,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/divorce.mp4
2469,divorce,16968,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Divorce-bOAMrTyVSAU.mp4
2470,divorce,16972,https://www.signingsavvy.com/signs/mp4/5/5694.mp4
2471,divorce,16963,https://media.spreadthesign.com/video/mp4/13/185037.mp4
2472,divorce,16976,http://www.aslsearch.com/signs/videos/divorce.mp4
2473,divorce,16965,https://media.spreadthesign.com/video/mp4/13/58289.mp4
2474,draw,65531,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRAW-444.mp4
2475,draw,17600,https://www.signingsavvy.com/signs/mp4/6/6772.mp4
2476,draw,17594,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/draw.mp4
2477,draw,17607,http://www.aslsearch.com/signs/videos/draw.mp4
2478,draw,17595,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sketch%2C%20Art%2C%20Draw-Q59qQzYpc2g.mp4
2479,draw,17596,https://media.asldeafined.com/vocabulary/1467773594.1009.mp4
2480,east,18294,https://www.signingsavvy.com/signs/mp4/6/6863.mp4
2481,east,65597,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAST-1290.mp4
2482,east,18288,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/east.mov
2483,east,18298,http://www.aslsearch.com/signs/videos/east.mp4
2484,east,18289,https://media.spreadthesign.com/video/mp4/13/481196.mp4
2485,east,18290,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/east.mp4
2486,east,18291,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20East-pB8laIXIVQc.mp4
2487,east,18292,https://media.asldeafined.com/vocabulary/1468347751.9471.mp4
2488,easy,18315,http://www.aslsearch.com/signs/videos/easy.mp4
2489,easy,65600,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EASY-684.mp4
2490,easy,18306,https://media.spreadthesign.com/video/mp4/13/399489.mp4
2491,easy,18307,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Easy-ibHrnI23lTc.mp4
2492,easy,18308,https://media.asldeafined.com/vocabulary/1468347802.2280.mp4
2493,easy,18311,https://www.signingsavvy.com/signs/mp4/8/8403.mp4
2494,egg,18494,https://www.signingsavvy.com/signs/mp4/22/22789.mp4
2495,egg,65607,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EG/EGG-447.mp4
2496,egg,18495,https://www.signingsavvy.com/signs/mp4/22/22790.mp4
2497,egg,18498,http://www.aslsearch.com/signs/videos/egg.mp4
2498,egg,18486,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/egg.mov
2499,egg,18487,https://media.spreadthesign.com/video/mp4/13/153296.mp4
2500,egg,18488,https://media.asldeafined.com/vocabulary/1468348272.3675.mp4
2501,environment,19410,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Environment-VCvnRK0u1Pc.mp4
2502,environment,19411,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Surrounding%2C%20Context%2C%20Environment-X2ZSi5tkW0I.mp4
2503,environment,19412,https://media.asldeafined.com/vocabulary/1468376731.9585.mp4
2504,environment,19414,https://www.signingsavvy.com/signs/mp4/7/7187.mp4
2505,environment,65638,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENVIRONMENT-1315.mp4
2506,environment,65639,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENVIRONMENT-1965.mp4
2507,environment,19406,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/environment.mov
2508,environment,19418,http://www.aslsearch.com/signs/videos/environment.mp4
2509,environment,19407,https://media.spreadthesign.com/video/mp4/13/185053.mp4
2510,environment,19408,https://media.spreadthesign.com/video/mp4/13/58294.mp4
2511,environment,19409,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/environment.mp4
2512,father,69318,http://aslbricks.org/New/ASL-Videos/father.mp4
2513,father,21221,http://www.aslsearch.com/signs/videos/dad.mp4
2514,father,21205,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/father.mp4
2515,father,21207,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Father.mp4
2516,father,21209,https://media.asldeafined.com/vocabulary/1468463544.4624.mp4
2517,father,21212,https://www.signingsavvy.com/signs/mp4/6/6510.mp4
2518,father,21204,https://media.spreadthesign.com/video/mp4/13/455635.mp4
2519,fault,21275,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fault-fMr4wA0VyW0.mp4
2520,fault,21276,https://media.asldeafined.com/vocabulary/1468463664.9101.mp4
2521,fault,21280,https://www.signingsavvy.com/signs/mp4/7/7139.mp4
2522,fault,21281,https://www.signingsavvy.com/signs/mp4/7/7139.mp4
2523,fault,21282,https://www.signingsavvy.com/signs/mp4/7/7140.mp4
2524,fault,21283,https://www.signingsavvy.com/signs/mp4/7/7141.mp4
2525,fault,21286,http://www.aslsearch.com/signs/videos/fault.mp4
2526,fault,21273,https://media.spreadthesign.com/video/mp4/13/63613.mp4
2527,fault,21274,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Blame-qnoOB-BriM0.mp4
2528,flower,65746,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FL/FLOWER-381.mp4
2529,flower,22548,https://media.spreadthesign.com/video/mp4/13/456351.mp4
2530,flower,22558,http://www.aslsearch.com/signs/videos/flower.mp4
2531,flower,22549,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/flower.mp4
2532,flower,22550,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Flower-KPdJAe0K3YA.mp4
2533,flower,22551,https://media.asldeafined.com/vocabulary/1468512943.6534.mp4
2534,flower,22553,https://www.signingsavvy.com/signs/mp4/7/7392.mp4
2535,friendly,65783,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FRIENDLY-2162.mp4
2536,friendly,23589,http://www.aslsearch.com/signs/videos/friendly.mp4
2537,friendly,23580,https://media.spreadthesign.com/video/mp4/13/51578.mp4
2538,friendly,23581,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/friendly.mp4
2539,friendly,23582,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Friendly-93dX17O8vYY.mp4
2540,friendly,23583,https://media.asldeafined.com/vocabulary/1468514247.3353.mp4
2541,friendly,23585,https://www.signingsavvy.com/signs/mp4/5/5858.mp4
2542,glasses,24724,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Glasses%202-vxyyYSeMsoQ.mp4
2543,glasses,24725,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Glasses-YAWpePAtslQ.mp4
2544,glasses,24726,https://media.asldeafined.com/vocabulary/1468549134.8281.mp4
2545,glasses,24728,https://www.signingsavvy.com/signs/mp4/7/7800.mp4
2546,glasses,65822,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GL/GLASSES-467.mp4
2547,glasses,24720,https://media.spreadthesign.com/video/mp4/13/311370.mp4
2548,glasses,24732,http://www.aslsearch.com/signs/videos/glasses.mp4
2549,glasses,24721,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/glasses-2.mp4
2550,glasses,24722,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/glasses-3.mp4
2551,halloween,26255,https://media.asldeafined.com/vocabulary/1468579154.137.mp4
2552,halloween,26259,https://www.signingsavvy.com/signs/mp4/23/23070.mp4
2553,halloween,65873,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HA/HALLOWEEN_1-2368.mp4
2554,halloween,65874,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HA/HALLOWEEN_2-1845.mp4
2555,halloween,26262,http://www.aslsearch.com/signs/videos/halloween.mp4
2556,halloween,26251,https://media.spreadthesign.com/video/mp4/13/93113.mp4
2557,halloween,26252,https://media.spreadthesign.com/video/mp4/13/93114.mp4
2558,halloween,26253,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/halloween2.mp4
2559,halloween,26254,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/halloween.mp4
2560,hard,69358,http://aslbricks.org/New/ASL-Videos/hard.mp4
2561,hard,26573,https://www.signingsavvy.com/signs/mp4/6/6655.mp4
2562,hard,26574,https://www.signingsavvy.com/signs/mp4/8/8596.mp4
2563,hard,26568,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hard.mp4
2564,hard,26569,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hard-wuktyvLrrWI.mp4
2565,hard,26570,https://media.asldeafined.com/vocabulary/1468579638.8470.mp4
2566,heart,27044,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Heart%20copy-ruzHjYmh9Yw.mp4
2567,heart,27046,https://media.asldeafined.com/vocabulary/1468580452.623.mp4
2568,heart,27050,https://www.signingsavvy.com/signs/mp4/8/8387.mp4
2569,heart,27051,https://www.signingsavvy.com/signs/mp4/8/8388.mp4
2570,heart,27042,https://media.spreadthesign.com/video/mp4/13/456569.mp4
2571,heart,27056,http://www.aslsearch.com/signs/videos/heart2.mp4
2572,heart,27057,http://www.aslsearch.com/signs/videos/heart.mp4
2573,heart,27043,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Heart%202-HROvaYjDSms.mp4
2574,hour,28140,https://media.asldeafined.com/vocabulary/1468638699.1547.mp4
2575,hour,28143,https://www.signingsavvy.com/signs/mp4/7/7634.mp4
2576,hour,28144,https://www.signingsavvy.com/signs/mp4/7/7644.mp4
2577,hour,28145,https://www.signingsavvy.com/signs/mp4/9/9634.mp4
2578,hour,28150,http://www.aslsearch.com/signs/videos/hour.mp4
2579,hour,28138,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hour.mp4
2580,hour,28139,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hour-X1xl_EXNYuE.mp4
2581,humble,28311,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Humble-F-HKno7xg2w.mp4
2582,humble,28312,https://media.asldeafined.com/vocabulary/1468639103.527.mp4
2583,humble,28314,https://www.signingsavvy.com/signs/mp4/23/23640.mp4
2584,humble,28315,https://www.signingsavvy.com/signs/mp4/23/23641.mp4
2585,humble,28319,http://www.aslsearch.com/signs/videos/humble.mp4
2586,humble,28308,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/humble.mp4
2587,humble,28309,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Humble%202-itSn6wRGPH4.mp4
2588,humble,28310,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Humble%203-BOuuBoXydzY.mp4
2589,hurry,28423,https://media.spreadthesign.com/video/mp4/13/91443.mp4
2590,hurry,28424,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hurry.mp4
2591,hurry,28425,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hurry-lDITOVroKIE.mp4
2592,hurry,28426,https://media.asldeafined.com/vocabulary/1468639357.2122.mp4
2593,hurry,28436,http://www.aslsearch.com/signs/videos/hurry.mp4
2594,hurry,28429,https://www.signingsavvy.com/signs/mp4/22/22327.mp4
2595,hurry,28430,https://www.signingsavvy.com/signs/mp4/22/22328.mp4
2596,improve,29143,https://www.signingsavvy.com/signs/mp4/8/8926.mp4
2597,improve,29144,https://www.signingsavvy.com/signs/mp4/8/8927.mp4
2598,improve,29145,https://www.signingsavvy.com/signs/mp4/8/8928.mp4
2599,improve,65929,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IM/IMPROVE-1743.mp4
2600,improve,29136,https://media.spreadthesign.com/video/mp4/13/457821.mp4
2601,improve,29147,http://www.aslsearch.com/signs/videos/improve.mp4
2602,improve,29137,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/improve.mp4
2603,improve,29138,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Improve%20copy-_cCPPgyJaM0.mp4
2604,improve,29139,https://media.asldeafined.com/vocabulary/1468665694.6332.mp4
2605,internet,30235,https://media.asldeafined.com/vocabulary/1468667898.8405.mp4
2606,internet,30239,https://www.signingsavvy.com/signs/mp4/23/23287.mp4
2607,internet,30230,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/internet.mov
2608,internet,30242,http://www.aslsearch.com/signs/videos/internet.mp4
2609,internet,30231,https://media.spreadthesign.com/video/mp4/13/51859.mp4
2610,internet,30232,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/internet.mp4
